tanggal,suhu_rata,curah_hujan,is_libur_nasional,kuartal,is_weekend,is_awal_bulan,bulan_sin,bulan_cos,is_lebaran,is_natal_tahunbaru,is_musim_panen,lag_1,lag_7,lag_30,rawit_lag_1,rawit_lag_7,roll_std_7,roll_mean_30,roll_std_30,momentum_7,rasio_tren_7_30,volatilitas_14,roll_hujan_30,is_hari_hujan,harga_cabai_merah,harga_cabai_rawit
2022-10-11,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.5647840531561462,0.4119601328903655,0.6434108527131783,0.35135135135135137,0.40540540540540543,0.22322446486336847,0.47282377489212557,0.28927865410309234,0.8266953713670613,0.56107583666149,0.24517770206807454,0.4668455346876198,0.0,63250.0,36250.0
2022-10-12,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.5481727574750831,0.3986710963455149,0.5714285714285714,0.3108108108108108,0.40540540540540543,0.20769418245531993,0.4693393837489618,0.27539387008317356,0.8234660925726588,0.5898970291119244,0.24218514901054525,0.4668455346876198,0.0,62250.0,36250.0
2022-10-13,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.5348837209302325,0.41860465116279066,0.521594684385382,0.3108108108108108,0.3378378378378379,0.14983864227288585,0.4680023499382129,0.27155620448392714,0.7911733046286329,0.6162491115763346,0.23109181227363418,0.4668455346876198,0.0,61250.0,35750.0
2022-10-14,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.521594684385382,0.521594684385382,0.5647840531561462,0.3018018018018019,0.3603603603603604,0.04862983998664849,0.4680023499382129,0.27155620448392714,0.6781485468245425,0.6349320022218591,0.21640288373319425,0.4668455346876198,0.0,59750.0,35750.0
2022-10-15,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.5016611295681063,0.5359911406423035,0.5681063122923588,0.3018018018018019,0.35735735735735746,0.06345710619423955,0.46569292790146466,0.26612719533514884,0.6447793326157157,0.6342774029111159,0.1964829094638503,0.4668455346876198,0.0,55333.333333333336,35750.0
2022-10-16,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.4429678848283499,0.5503875968992248,0.5946843853820598,0.3018018018018019,0.3543543543543543,0.12606042466882253,0.4611146000040517,0.25866670876801134,0.5737351991388591,0.6231806388984859,0.17757202252342283,0.4668455346876198,0.0,50916.666666666664,35750.0
2022-10-17,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3842746400885936,0.5647840531561462,0.5858250276854927,0.3018018018018019,0.35135135135135137,0.19741776056729424,0.4534165265482244,0.24835360034084827,0.5026910656620021,0.6024473903591846,0.17230806459821632,0.4668455346876198,0.0,46500.0,35750.0
2022-10-18,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.32558139534883723,0.5481727574750831,0.5769656699889257,0.3018018018018019,0.3108108108108108,0.25905229741118835,0.44389522516864854,0.24345275826405047,0.46178686759956944,0.5699446197209016,0.19070896596396072,0.4668455346876198,0.0,49500.0,34000.0
2022-10-19,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.36544850498338866,0.5348837209302325,0.5681063122923588,0.27027027027027034,0.3108108108108108,0.25428270613621895,0.436156635536738,0.2332073543457089,0.5134553283100107,0.5451576548775172,0.20130092199900848,0.4668455346876198,0.0,45750.0,34000.0
2022-10-20,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3156146179401993,0.521594684385382,0.5083056478405316,0.27027027027027034,0.3018018018018019,0.2523496292415274,0.42691894738974545,0.2276185956008638,0.47793326157158234,0.5147077376338624,0.22429436933034955,0.4668455346876198,0.0,44750.0,34500.0
2022-10-21,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3023255813953488,0.5016611295681063,0.47840531561461797,0.27927927927927926,0.3018018018018019,0.224267159438981,0.4193829386382514,0.23070130691466725,0.48439181916038754,0.48154213612165864,0.2516058931991052,0.4668455346876198,0.0,43750.0,32500.0
2022-10-22,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.28903654485049834,0.4429678848283499,0.46179401993355484,0.24324324324324326,0.3018018018018019,0.1667931604547484,0.4124546725280068,0.2370829246866866,0.5285252960172228,0.44832949202199024,0.2776289770248143,0.4668455346876198,0.0,43750.0,31916.666666666668
2022-10-23,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.28903654485049834,0.3842746400885936,0.38870431893687707,0.23273273273273282,0.3018018018018019,0.11435147472123972,0.4061341490590119,0.24326223825041768,0.5855758880516685,0.42535703834671057,0.2939968600262651,0.4668455346876198,0.0,43750.0,31333.333333333332
2022-10-24,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.28903654485049834,0.32558139534883723,0.36544850498338866,0.22222222222222227,0.3018018018018019,0.08604969243950648,0.4024876932115148,0.25060120014804466,0.6426264800861141,0.41066182316690425,0.2993103488321895,0.4668455346876198,0.0,43750.0,30750.0
2022-10-25,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.28903654485049834,0.36544850498338866,0.34219269102990035,0.21171171171171171,0.27027027027027034,0.08667968195990051,0.3996920770617669,0.2568845938106209,0.6038751345532831,0.40651394038389377,0.2902010705428422,0.4668455346876198,0.0,37750.0,31250.0
2022-10-26,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2093023255813954,0.3156146179401993,0.31893687707641194,0.22072072072072074,0.27027027027027034,0.1048831720873906,0.39483013593177085,0.27463716551088185,0.5748116254036598,0.3807920775352551,0.2970369179336135,0.4668455346876198,0.0,37750.0,30250.0
2022-10-27,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2093023255813954,0.3023255813953488,0.3089700996677741,0.2027027027027027,0.27927927927927926,0.12422692042749742,0.39081903449952404,0.28945329352192833,0.5877287405812701,0.3638246643206906,0.2907648613648203,0.4668455346876198,0.0,38250.0,29750.0
2022-10-28,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.21594684385382057,0.28903654485049834,0.31893687707641194,0.19369369369369377,0.24324324324324326,0.12729471374273482,0.38741567570852664,0.30136653345151393,0.6071044133476857,0.3500536453918123,0.2671572323258255,0.4668455346876198,0.0,38250.0,28500.0
2022-10-29,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.21594684385382057,0.28903654485049834,0.33554817275747506,0.17117117117117114,0.23273273273273282,0.12557337840442742,0.38364767133277966,0.31325998771389474,0.6071044133476857,0.3392155851112246,0.22771025288410673,0.4668455346876198,0.0,38250.0,28500.0
2022-10-30,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.21594684385382057,0.28903654485049834,0.34219269102990035,0.17117117117117114,0.22222222222222227,0.11375154185667109,0.37927192431578305,0.3252271617989129,0.6071044133476857,0.3288867413324893,0.1962644361479354,0.4668455346876198,0.0,38250.0,28500.0
2022-10-31,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.21594684385382057,0.28903654485049834,0.35437430786267987,0.17117117117117114,0.21171171171171171,0.0878416978402068,0.37465308024228683,0.33658806575882916,0.6071044133476857,0.318680533201975,0.1794019777794425,0.4668455346876198,0.0,38250.0,28500.0
2022-11-01,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.21594684385382057,0.2093023255813954,0.3665559246954596,0.17117117117117114,0.22072072072072074,0.009946113710495958,0.3695885582318741,0.3473628957488311,0.6846071044133477,0.3087930704329426,0.17799774667874366,0.4668455346876198,0.0,38750.0,25000.0
2022-11-02,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.22259136212624586,0.2093023255813954,0.37873754152823924,0.10810810810810811,0.2027027027027027,0.011768400448607205,0.3643214553410449,0.3564797714908568,0.6910656620021528,0.31689617505398826,0.14867159830682786,0.4668455346876198,0.0,38750.0,23500.0
2022-11-03,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.22259136212624586,0.21594684385382057,0.4119601328903655,0.08108108108108109,0.19369369369369377,0.009946113710495582,0.3586086745132995,0.3646493308392906,0.6846071044133477,0.3255848492987353,0.13594207427133145,0.4668455346876198,0.0,38750.0,24500.0
2022-11-04,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.22259136212624586,0.21594684385382057,0.3986710963455149,0.09909909909909914,0.17117117117117114,0.010895421677495465,0.3516804084030549,0.3707605513487137,0.6846071044133477,0.3343096242877379,0.12369307285246062,0.4668455346876198,0.0,36000.0,25750.0
2022-11-05,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.18604651162790697,0.21594684385382057,0.41860465116279066,0.12162162162162166,0.17117117117117114,0.0398465695633157,0.34390130259506113,0.3807429967078766,0.6490850376749192,0.33633165463592285,0.12206277615580415,0.4668455346876198,0.0,35416.666666666664,25750.0
2022-11-06,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.17829457364341078,0.21594684385382057,0.521594684385382,0.12162162162162166,0.17117117117117114,0.057667449499748745,0.33510929238498477,0.3890920283532708,0.6415500538213132,0.33783711383222137,0.11639514488545775,0.4668455346876198,0.0,34833.333333333336,25750.0
2022-11-07,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.17054263565891475,0.21594684385382057,0.5359911406423035,0.12162162162162166,0.17117117117117114,0.07161125126425294,0.32226566456657824,0.384730843471156,0.6340150699677072,0.34222242767736266,0.10427083525936011,0.4668455346876198,0.0,34250.0,25750.0
2022-11-08,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.16279069767441862,0.22259136212624586,0.5503875968992248,0.12162162162162166,0.10810810810810811,0.08192053561042321,0.3086117132265057,0.37524440285711014,0.620021528525296,0.3459710536904974,0.08004070085075103,0.4668455346876198,0.0,33750.0,24500.0
2022-11-09,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.15614617940199332,0.22259136212624586,0.5647840531561462,0.09909909909909914,0.08108108108108109,0.08311933896862984,0.29418795454085056,0.3592850212610774,0.6135629709364908,0.3477355631743767,0.09468913466264864,0.4668455346876198,0.0,31250.0,24500.0
2022-11-10,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.12292358803986708,0.22259136212624586,0.5481727574750831,0.09909909909909914,0.09909909909909914,0.0932173680894929,0.27802200028361324,0.3387811028892244,0.581270182992465,0.3438668816380308,0.12524670650913872,0.4668455346876198,0.0,31250.0,24500.0
2022-11-11,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.12292358803986708,0.18604651162790697,0.5348837209302325,0.09909909909909914,0.12162162162162166,0.07757897852580402,0.26246378866762565,0.3154065034248626,0.6167922497308934,0.33904662879741243,0.1452400802811328,0.4668455346876198,0.0,30750.0,24500.0
2022-11-12,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.11627906976744184,0.17829457364341078,0.521594684385382,0.09909909909909914,0.12162162162162166,0.0789065319399142,0.2471486741081378,0.28900740705085315,0.6178686759956943,0.34108477183084074,0.16225584662296966,0.4668455346876198,0.0,31166.666666666668,24833.333333333332
2022-11-13,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.12181616832779624,0.17054263565891475,0.5016611295681063,0.10510510510510512,0.12162162162162166,0.07066097624888387,0.23252233454206594,0.25716110799186886,0.6307857911733046,0.3457095076475222,0.17084468414661363,0.4668455346876198,0.0,31583.333333333332,25166.666666666668
2022-11-14,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.12735326688815057,0.16279069767441862,0.4429678848283499,0.11111111111111116,0.12162162162162166,0.0568806021681832,0.21882786702591006,0.2211416925887639,0.643702906350915,0.35277396646616954,0.17270798846179566,0.4668455346876198,0.0,32000.0,25500.0
2022-11-15,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.13289036544850497,0.15614617940199332,0.3842746400885936,0.11711711711711714,0.09909909909909914,0.040408105874443,0.20748333772258565,0.19416344421913573,0.6555435952637244,0.36044632131603604,0.16860452985397845,0.4668455346876198,0.0,33750.0,26500.0
2022-11-16,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.15614617940199332,0.12292358803986708,0.32558139534883723,0.13513513513513514,0.09909909909909914,0.040408105874443,0.1991370054494257,0.17540996613745652,0.7104413347685683,0.3722169146368913,0.15322437112507198,0.4668455346876198,0.0,33750.0,26000.0
2022-11-17,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.15614617940199332,0.12292358803986708,0.36544850498338866,0.12612612612612617,0.09909909909909914,0.05023088314807079,0.19293803050868064,0.16688553865296846,0.7104413347685683,0.39024119171756044,0.1319417570539466,0.4668455346876198,0.0,35750.0,27500.0
2022-11-18,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.18272425249169433,0.11627906976744184,0.3156146179401993,0.1531531531531532,0.09909909909909914,0.07329520275267,0.18625286145493591,0.14443794431947785,0.7427341227125942,0.4167524218955627,0.10802320060332066,0.4668455346876198,0.0,36250.0,29750.0
2022-11-19,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.18936877076411956,0.12181616832779624,0.3023255813953488,0.19369369369369377,0.10510510510510512,0.08171902529634643,0.18163401738143958,0.131431218510932,0.7438105489773951,0.4442922542453188,0.10964511096108555,0.4668455346876198,0.0,36416.666666666664,30666.666666666668
2022-11-20,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.1915836101882613,0.12735326688815057,0.28903654485049834,0.2102102102102103,0.11111111111111116,0.08086719882787168,0.17758239977310952,0.11955629165575735,0.7405812701829925,0.4704275038911975,0.11531724730209586,0.4668455346876198,0.0,36583.333333333336,31583.333333333332
2022-11-21,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.1937984496124031,0.13289036544850497,0.28903654485049834,0.22672672672672672,0.11711711711711714,0.07202448482562776,0.1740980086299455,0.10907373934298425,0.7373519913885899,0.4950419284628067,0.12342679838651287,0.4668455346876198,0.0,36750.0,32500.0
2022-11-22,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.19601328903654486,0.15614617940199332,0.28903654485049834,0.24324324324324326,0.13513513513513514,0.053273383957493536,0.17069464983894822,0.09712511750050978,0.7168998923573735,0.5188941625562193,0.1322893791181619,0.4668455346876198,0.0,37250.0,32750.0
2022-11-23,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.2026578073089701,0.15614617940199332,0.28903654485049834,0.24774774774774783,0.12612612612612617,0.04632037556724739,0.16753438810445076,0.08357354416901683,0.7233584499461787,0.5378636809222469,0.1422085781508096,0.4668455346876198,0.0,34250.0,31750.0
2022-11-24,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.16279069767441862,0.18272425249169433,0.2093023255813954,0.22972972972972977,0.1531531531531532,0.03939576278028974,0.16291554403095443,0.06737626927043289,0.658772874058127,0.5483287250836855,0.13472097314304884,0.4668455346876198,0.0,33250.0,29250.0
2022-11-25,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.1495016611295681,0.18936877076411956,0.2093023255813954,0.18468468468468474,0.19369369369369377,0.06024495714842715,0.16072767052245618,0.06727267708551476,0.6393972012917115,0.5428253768884806,0.12705119912128077,0.4668455346876198,0.0,35250.0,29250.0
2022-11-26,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.1760797342192691,0.1915836101882613,0.21594684385382057,0.18468468468468474,0.2102102102102103,0.06024495714842721,0.15951218523995714,0.06566052677120043,0.6630785791173305,0.5412469432949473,0.11333169258083678,0.4668455346876198,0.0,34666.666666666664,29416.666666666668
2022-11-27,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.16832779623477295,0.1937984496124031,0.21594684385382057,0.1876876876876878,0.22672672672672672,0.060340667319608805,0.15776998966837508,0.06318558472826147,0.6533907427341227,0.5377465663468707,0.09879011611614222,0.4668455346876198,0.0,34083.333333333336,29583.333333333332
2022-11-28,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.16057585825027687,0.19601328903654486,0.21594684385382057,0.19069069069069072,0.24324324324324326,0.05937662355655726,0.15574418086421005,0.060633472870659476,0.643702906350915,0.5318400825206284,0.0852423915435707,0.4668455346876198,0.0,33500.0,29750.0
2022-11-29,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.15282392026578073,0.2026578073089701,0.21594684385382057,0.19369369369369377,0.24774774774774783,0.05487415147116606,0.15343475882746194,0.058057023163248477,0.6297093649085037,0.5234888748236989,0.07509302958867053,0.4668455346876198,0.0,32750.0,35750.0
2022-11-30,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.14285714285714285,0.16279069767441862,0.21594684385382057,0.3018018018018019,0.22972972972972977,0.03507875848331236,0.15076069120596403,0.05568544582740478,0.658772874058127,0.5108341532901213,0.08062161294314679,0.4668455346876198,0.0,32750.0,37750.0
2022-12-01,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.14285714285714285,0.1495016611295681,0.22259136212624586,0.3378378378378379,0.18468468468468474,0.03908061962860309,0.14808662358446611,0.052618826615051774,0.6716899892357373,0.509872659078716,0.08564303186771934,0.4668455346876198,0.0,33250.0,38750.0
2022-12-02,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.1495016611295681,0.1760797342192691,0.22259136212624586,0.35585585585585594,0.18468468468468474,0.03908061962860309,0.14541255596296832,0.04695468677403599,0.6523143164693218,0.5148463036810623,0.08858725970845051,0.4668455346876198,0.0,33250.0,38750.0
2022-12-03,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.1495016611295681,0.16832779623477295,0.22259136212624586,0.35585585585585594,0.1876876876876878,0.028548792432878594,0.14273848834147035,0.04019154963745051,0.6598493003229279,0.5119035834270299,0.08856665226416122,0.4668455346876198,0.0,34166.666666666664,38416.666666666664
2022-12-04,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.16168327796234766,0.16057585825027687,0.18604651162790697,0.34984984984984985,0.19069069069069072,0.02326672639350706,0.14051009865688874,0.03184181841997671,0.6792249730893433,0.5140969948646774,0.08401485532331639,0.4668455346876198,0.0,35083.333333333336,38083.333333333336
2022-12-05,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.17386489479512734,0.15282392026578073,0.17829457364341078,0.343843843843844,0.19369369369369377,0.03407743640844201,0.14006442071997244,0.030682196624559017,0.6986006458557589,0.5189450755721025,0.0777182919099698,0.4668455346876198,0.0,36000.0,37750.0
2022-12-06,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.18604651162790697,0.14285714285714285,0.17054263565891475,0.3378378378378379,0.3018018018018019,0.05094788270699312,0.14034803395255557,0.031503423428886866,0.7201291711517761,0.5284172362137185,0.07281179825873954,0.4668455346876198,0.0,37500.0,38500.0
2022-12-07,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.20598006644518269,0.14285714285714285,0.16279069767441862,0.35135135135135137,0.3378378378378379,0.07032182967215825,0.14164455158722122,0.03597947945333591,0.7395048439181916,0.5449089714080568,0.07530355372725052,0.4668455346876198,0.0,37750.0,38500.0
2022-12-08,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.2093023255813954,0.1495016611295681,0.15614617940199332,0.35135135135135137,0.35585585585585594,0.07639035495345607,0.14334623098271987,0.040828955130407636,0.736275565123789,0.5615113985684068,0.09085443688937278,0.4668455346876198,0.0,38000.0,40000.0
2022-12-09,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.21262458471760792,0.1495016611295681,0.12292358803986708,0.37837837837837845,0.35585585585585594,0.07639035495345607,0.14541255596296832,0.045639810146614286,0.7395048439181916,0.5762821780659091,0.10081724760302602,0.4668455346876198,0.0,38500.0,40000.0
2022-12-10,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.21926910299003322,0.16168327796234766,0.12292358803986708,0.37837837837837845,0.34984984984984985,0.0669713196152748,0.14893746328221547,0.047702019571990724,0.7341227125941874,0.5899711354210287,0.11342220868674378,0.4668455346876198,0.0,38000.0,39833.333333333336
2022-12-11,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.21262458471760792,0.17386489479512734,0.11627906976744184,0.3753753753753754,0.343843843843844,0.050634087941380114,0.1522192735449629,0.04741959102413313,0.7158234660925726,0.598421163491866,0.1199517637328215,0.4668455346876198,0.0,37500.0,39666.666666666664
2022-12-12,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.20598006644518269,0.18604651162790697,0.12181616832779624,0.37237237237237236,0.3378378378378379,0.032152264453550065,0.15550108380771022,0.04378472721418041,0.697524219590958,0.6012584050944382,0.12129928918746974,0.4668455346876198,0.0,37000.0,39500.0
2022-12-13,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.19933554817275745,0.20598006644518269,0.12735326688815057,0.3693693693693694,0.35135135135135137,0.01951568433532475,0.15833721613354135,0.039451856461630776,0.6716899892357373,0.5994753933311402,0.11756397859509243,0.4668455346876198,0.0,38500.0,42250.0
2022-12-14,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.21926910299003322,0.2093023255813954,0.13289036544850497,0.4189189189189189,0.35135135135135137,0.021904043302954482,0.1617000587484554,0.03795261265009694,0.6878363832077503,0.5966736855480447,0.11187498425192945,0.4668455346876198,0.0,44750.0,42250.0
2022-12-15,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.3023255813953488,0.21262458471760792,0.15614617940199332,0.4189189189189189,0.37837837837837845,0.10751468291579556,0.16789903368920045,0.060678321054596494,0.7653390742734123,0.6111639718677583,0.149115400159886,0.4668455346876198,0.0,40750.0,42250.0
2022-12-16,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.2491694352159468,0.21926910299003322,0.15614617940199332,0.4189189189189189,0.37837837837837845,0.10952021651470288,0.17130239248019785,0.06572884604469678,0.7072120559741658,0.6148546023589104,0.14331197766574763,0.4668455346876198,0.0,40250.0,46000.0
2022-12-17,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.24252491694352163,0.21262458471760792,0.18272425249169433,0.48648648648648657,0.3753753753753754,0.10936203186274396,0.1744626542146953,0.06854660137650995,0.7072120559741658,0.6152287552282228,0.13016872249352693,0.4668455346876198,0.0,40250.0,48083.333333333336
2022-12-18,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.24252491694352163,0.20598006644518269,0.18936877076411956,0.5240240240240241,0.37237237237237236,0.10605561150626522,0.17665052772319356,0.0724165304438864,0.7136706135629709,0.6193595532522681,0.11808679518632147,0.4668455346876198,0.0,40250.0,50166.666666666664
2022-12-19,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.24252491694352163,0.19933554817275745,0.1915836101882613,0.5615615615615617,0.3693693693693694,0.09722294354897242,0.17859530417519198,0.07597567667645808,0.7201291711517761,0.6257909223029122,0.10773702879916973,0.4668455346876198,0.0,40250.0,52250.0
2022-12-20,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,1.0,1.0,0.24252491694352163,0.21926910299003322,0.1937984496124031,0.5990990990990992,0.4189189189189189,0.0781577234692674,0.1804590482750238,0.07920105422181475,0.7007534983853606,0.6341871474194908,0.09969345024354812,0.4668455346876198,0.0,41250.0,54500.0
2022-12-21,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,1.0,1.0,0.2558139534883721,0.3023255813953488,0.19601328903654486,0.6396396396396398,0.4189189189189189,0.06731101804109751,0.18272795413568865,0.08401479009084367,0.6329386437029063,0.6398795913904528,0.09907857809996472,0.4668455346876198,0.0,40250.0,52750.0
